train/0/1.png	0
train/0/10.png	0
train/0/10007.png	0
train/0/10027.png	0
train/0/1005.png	0
train/0/10065.png	0
train/0/10075.png	0
train/0/10079.png	0
train/0/10080.png	0
train/0/10094.png	0
train/0/101.png	0
train/0/10113.png	0
train/0/1013.png	0
train/0/10143.png	0
train/0/10159.png	0
train/0/10168.png	0
train/0/10181.png	0
train/0/10191.png	0
train/0/10193.png	0
train/0/10194.png	0
train/0/10204.png	0
train/0/10214.png	0
train/0/10230.png	0
train/0/10262.png	0
train/0/10266.png	0
train/0/10280.png	0
train/0/10292.png	0
train/0/10299.png	0
train/0/10300.png	0
train/0/10303.png	0
train/0/10309.png	0
train/0/1031.png	0
train/0/10314.png	0
train/0/10351.png	0
train/0/10363.png	0
train/0/10368.png	0
train/0/10378.png	0
train/0/10388.png	0
train/0/10396.png	0
train/0/1041.png	0
train/0/10412.png	0
train/0/10419.png	0
train/0/10430.png	0
train/0/10439.png	0
train/0/10440.png	0
train/0/10447.png	0
train/0/10451.png	0
train/0/10458.png	0
train/0/10463.png	0
train/0/10473.png	0
train/0/10494.png	0
train/0/10510.png	0
train/0/10520.png	0
train/0/10528.png	0
train/0/10552.png	0
train/0/1056.png	0
train/0/10561.png	0
train/0/10562.png	0
train/0/10568.png	0
train/0/10574.png	0
train/0/10599.png	0
train/0/10620.png	0
train/0/10629.png	0
train/0/10630.png	0
train/0/10636.png	0
train/0/10647.png	0
train/0/10651.png	0
train/0/10655.png	0
train/0/10676.png	0
train/0/10682.png	0
train/0/10699.png	0
train/0/10703.png	0
train/0/1071.png	0
train/0/10725.png	0
train/0/10727.png	0
train/0/1073.png	0
train/0/10765.png	0
train/0/10768.png	0
train/0/10792.png	0
train/0/10827.png	0
train/0/10833.png	0
train/0/10838.png	0
train/0/1084.png	0
train/0/10844.png	0
train/0/10856.png	0
train/0/10873.png	0
train/0/10897.png	0
train/0/10902.png	0
train/0/10920.png	0
train/0/10922.png	0
train/0/10928.png	0
train/0/10937.png	0
train/0/10948.png	0
train/0/10949.png	0
train/0/10972.png	0
train/0/1098.png	0
train/0/10981.png	0
train/0/10984.png	0
train/0/10986.png	0
train/0/11003.png	0
train/0/11016.png	0
train/0/11021.png	0
train/0/11027.png	0
train/0/1103.png	0
train/0/11031.png	0
train/0/11032.png	0
train/0/11036.png	0
train/0/1104.png	0
train/0/11044.png	0
train/0/11046.png	0
train/0/11058.png	0
train/0/11060.png	0
train/0/1110.png	0
train/0/11131.png	0
train/0/11165.png	0
train/0/11176.png	0
train/0/11179.png	0
train/0/11181.png	0
train/0/11187.png	0
train/0/11219.png	0
train/0/11228.png	0
train/0/11231.png	0
train/0/11256.png	0
train/0/11267.png	0
train/0/11276.png	0
train/0/11280.png	0
train/0/11289.png	0
train/0/11292.png	0
train/0/11314.png	0
train/0/11327.png	0
train/0/11332.png	0
train/0/11340.png	0
train/0/11373.png	0
train/0/11382.png	0
train/0/11402.png	0
train/0/11416.png	0
train/0/11420.png	0
train/0/11422.png	0
train/0/11442.png	0
train/0/11443.png	0
train/0/11447.png	0
train/0/11448.png	0
train/0/11458.png	0
train/0/11460.png	0
train/0/11475.png	0
train/0/11478.png	0
train/0/11488.png	0
train/0/11511.png	0
train/0/11517.png	0
train/0/11518.png	0
train/0/11522.png	0
train/0/11530.png	0
train/0/11534.png	0
train/0/11536.png	0
train/0/11537.png	0
train/0/1155.png	0
train/0/11550.png	0
train/0/11567.png	0
train/0/1158.png	0
train/0/11596.png	0
train/0/11611.png	0
train/0/11618.png	0
train/0/11626.png	0
train/0/11664.png	0
train/0/11683.png	0
train/0/11687.png	0
train/0/11689.png	0
train/0/1169.png	0
train/0/11696.png	0
train/0/1170.png	0
train/0/11718.png	0
train/0/11733.png	0
train/0/11736.png	0
train/0/11739.png	0
train/0/11744.png	0
train/0/11747.png	0
train/0/11752.png	0
train/0/11771.png	0
train/0/11779.png	0
train/0/11780.png	0
train/0/11789.png	0
train/0/11795.png	0
train/0/11797.png	0
train/0/11821.png	0
train/0/11837.png	0
train/0/11840.png	0
train/0/11848.png	0
train/0/11863.png	0
train/0/11866.png	0
train/0/11878.png	0
train/0/11884.png	0
train/0/11916.png	0
train/0/11937.png	0
train/0/11941.png	0
train/0/11942.png	0
train/0/11947.png	0
train/0/11969.png	0
train/0/11981.png	0
train/0/11996.png	0
train/0/12003.png	0
train/0/12004.png	0
train/0/12009.png	0
train/0/12018.png	0
train/0/1202.png	0
train/0/12036.png	0
train/0/12056.png	0
train/0/12074.png	0
train/0/12076.png	0
train/0/12079.png	0
train/0/12080.png	0
train/0/12081.png	0
train/0/12083.png	0
train/0/12108.png	0
train/0/12116.png	0
train/0/12117.png	0
train/0/12141.png	0
train/0/12151.png	0
train/0/12152.png	0
train/0/12162.png	0
train/0/12169.png	0
train/0/1218.png	0
train/0/12183.png	0
train/0/12185.png	0
train/0/12190.png	0
train/0/12205.png	0
train/0/12219.png	0
train/0/12224.png	0
train/0/12237.png	0
train/0/12240.png	0
train/0/12250.png	0
train/0/12253.png	0
train/0/12268.png	0
train/0/12272.png	0
train/0/12275.png	0
train/0/12277.png	0
train/0/1228.png	0
train/0/12287.png	0
train/0/12311.png	0
train/0/12331.png	0
train/0/12337.png	0
train/0/12344.png	0
train/0/12349.png	0
train/0/12369.png	0
train/0/12379.png	0
train/0/12383.png	0
train/0/12385.png	0
train/0/12391.png	0
train/0/12393.png	0
train/0/12397.png	0
train/0/12404.png	0
train/0/12410.png	0
train/0/12431.png	0
train/0/12444.png	0
train/0/12454.png	0
train/0/12466.png	0
train/0/12467.png	0
train/0/12473.png	0
train/0/12478.png	0
train/0/12482.png	0
train/0/12487.png	0
train/0/12489.png	0
train/0/12494.png	0
train/0/12497.png	0
train/0/12502.png	0
train/0/12514.png	0
train/0/12532.png	0
train/0/1254.png	0
train/0/12540.png	0
train/0/12550.png	0
train/0/12559.png	0
train/0/12560.png	0
train/0/12565.png	0
train/0/12568.png	0
train/0/12574.png	0
train/0/12585.png	0
train/0/12613.png	0
train/0/12630.png	0
train/0/12634.png	0
train/0/1264.png	0
train/0/12654.png	0
train/0/12656.png	0
train/0/12667.png	0
train/0/12677.png	0
train/0/12679.png	0
train/0/12681.png	0
train/0/12683.png	0
train/0/12691.png	0
train/0/12692.png	0
train/0/12693.png	0
train/0/12697.png	0
train/0/12702.png	0
train/0/12754.png	0
train/0/12765.png	0
train/0/12774.png	0
train/0/12775.png	0
train/0/12778.png	0
train/0/12786.png	0
train/0/12802.png	0
train/0/12809.png	0
train/0/12816.png	0
train/0/12830.png	0
train/0/12842.png	0
train/0/12856.png	0
train/0/12877.png	0
train/0/1288.png	0
train/0/12887.png	0
train/0/12893.png	0
train/0/12896.png	0
train/0/12920.png	0
train/0/12925.png	0
train/0/12929.png	0
train/0/12937.png	0
train/0/12943.png	0
train/0/12954.png	0
train/0/12971.png	0
train/0/12979.png	0
train/0/12990.png	0
train/0/13005.png	0
train/0/13008.png	0
train/0/1301.png	0
train/0/13010.png	0
train/0/13019.png	0
train/0/13028.png	0
train/0/1303.png	0
train/0/13055.png	0
train/0/13065.png	0
train/0/13066.png	0
train/0/1308.png	0
train/0/13082.png	0
train/0/13087.png	0
train/0/13099.png	0
train/0/13102.png	0
train/0/13103.png	0
train/0/1311.png	0
train/0/13110.png	0
train/0/13121.png	0
train/0/13137.png	0
train/0/13151.png	0
train/0/13155.png	0
train/0/13176.png	0
train/0/13185.png	0
